experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,100,250,17,47,2.3600000000000003,5.712302512997714,2.8400000000000003,5.266345981798005,152,13.835667870792264,8.79839643175981
tiger,0.9,2,100,250,17,48,-1.0,0.0,-1.0,0.0,142,12.027230148041625,8.488330419830142
tiger,0.9,2,100,250,17,49,-1.0,0.0,-1.0,0.0,146,13.213120023644997,8.898588750068164
tiger,0.9,2,100,250,18,0,4.64,2.295735176365079,3.4400000000000004,4.578908166801339,167,14.814531387661198,8.745472110109613
tiger,0.9,2,100,250,18,1,-1.0,0.0,-1.0,0.0,143,12.032217818090235,8.487243497599767
tiger,0.9,2,100,250,18,2,-1.0,0.0,2.42,5.660706669665899,152,13.62188512857972,8.757663632597515
tiger,0.9,2,100,250,18,3,4.88,1.3362634470792052,-1.0,0.0,143,15.759412249503818,8.508613705480382
tiger,0.9,2,100,250,18,4,-1.0,0.0,3.4400000000000004,4.578908166801339,157,12.22697217561441,8.899200858125633
tiger,0.9,2,100,250,18,5,-1.0,0.0,-1.0,0.0,142,12.779772445567087,8.50090496189102
tiger,0.9,2,100,250,18,6,4.279999999999999,3.2064934118129726,-1.0,0.0,154,14.859225343931023,8.795400682849154
tiger,0.9,2,100,250,18,7,-1.0,0.0,4.34,3.0764264983906244,166,12.082250667984402,8.989201021993672
tiger,0.9,2,100,250,18,8,3.08,5.011347124277064,-1.0,0.0,142,13.156035488101399,8.50098311525773
tiger,0.9,2,100,250,18,9,-1.0,0.0,-1.0,0.0,156,12.037527230876613,8.827469191233511
tiger,0.9,2,100,250,18,10,2.8999999999999995,5.204805471869242,4.64,2.295735176365079,160,13.016855296074294,9.172055355817204
tiger,0.9,2,100,250,18,11,-1.0,0.0,-1.0,0.0,142,12.032150958033316,8.499663780547504
tiger,0.9,2,100,250,18,12,-1.0,0.0,-1.0,0.0,152,13.962083075503019,8.943404493026929
tiger,0.9,2,100,250,18,13,-1.0,0.0,-1.0,0.0,143,12.124658257916042,8.496592334534949
tiger,0.9,2,100,250,18,14,-1.0,0.0,-1.0,0.0,157,12.168690151070201,8.840311877059058
tiger,0.9,2,100,250,18,15,-2.56,7.499759996159876,-1.0,0.0,142,12.80315968160912,8.494403150630637
tiger,0.9,2,100,250,18,16,-1.0,0.0,2.0,6.0,164,12.05791569811085,8.810579158598937
tiger,0.9,2,100,250,18,17,-1.0,0.0,-1.0,0.0,142,12.631127742418384,8.487242583461146
tiger,0.9,2,100,250,18,18,4.579999999999999,2.4745908752761534,-1.0,0.0,146,13.996238288102273,8.736717845891409
tiger,0.9,2,100,250,18,19,-1.0,0.0,4.64,2.295735176365079,169,12.042115799026295,9.317675422014183
tiger,0.9,2,100,250,18,20,-1.0,0.0,-1.0,0.0,142,12.953062192338244,8.49379104257317
tiger,0.9,2,100,250,18,21,-1.0,0.0,3.08,5.011347124277064,152,12.033242074154764,9.00023834280811
tiger,0.9,2,100,250,18,22,3.6800000000000006,4.2494234903101855,-1.0,0.0,143,12.810926239506436,8.490916952487526
tiger,0.9,2,100,250,18,23,-1.0,0.0,-1.0,0.0,145,12.075413604421144,8.820775550196029
tiger,0.9,2,100,250,18,24,2.12,5.908096140043763,4.46,2.7943514453268046,161,13.155482317280827,9.464121154308737
tiger,0.9,2,100,250,18,25,-1.0,0.0,-1.0,0.0,142,12.033902827900285,8.501486664039424
tiger,0.9,2,100,250,18,26,-1.0,0.0,-1.0,0.0,153,13.563628533390833,8.716808704747013
tiger,0.9,2,100,250,18,27,4.64,2.295735176365079,4.94,0.94678403028357,171,15.053873514578012,9.067211990955297
tiger,0.9,2,100,250,18,28,-1.0,0.0,-1.0,0.0,141,12.022052628164623,8.524167872254909
tiger,0.9,2,100,250,18,29,2.96,5.141828468550853,3.08,5.011347124277064,149,15.17480261396992,8.806017546935776
tiger,0.9,2,100,250,18,30,-1.0,0.0,-1.0,0.0,143,12.140423340718852,8.519549682333746
tiger,0.9,2,100,250,18,31,2.72,5.385313361356051,2.3600000000000003,5.712302512997714,158,13.547433262345844,8.705687627882458
tiger,0.9,2,100,250,18,32,-1.0,0.0,-1.0,0.0,142,12.054247246296882,8.517417460116201
tiger,0.9,2,100,250,18,33,2.12,5.908096140043763,2.8400000000000003,5.266345981798005,149,13.872228574593045,8.986853499099142
tiger,0.9,2,100,250,18,34,-1.0,0.0,-1.0,0.0,142,12.017413575209467,8.498768596600769
tiger,0.9,2,100,250,18,35,2.24,5.81226289838992,-1.0,0.0,152,13.507587820198829,8.603424978320751
tiger,0.9,2,100,250,18,36,-1.0,0.0,4.88,1.3362634470792052,169,12.109486315145325,9.03528658283854
tiger,0.9,2,100,250,18,37,-1.0,0.0,-1.0,0.0,141,13.107942104933919,8.522433879772182
tiger,0.9,2,100,250,18,38,4.52,2.64,-1.0,0.0,149,15.968030425817624,8.716876589826576
tiger,0.9,2,100,250,18,39,-1.0,0.0,4.3999999999999995,2.9393876913398134,164,12.069541688180433,9.146758288706641
tiger,0.9,2,100,250,18,40,2.8400000000000003,5.266345981798005,-1.0,0.0,142,14.397839825272277,8.501969696248098
tiger,0.9,2,100,250,18,41,-1.0,0.0,-1.0,0.0,151,12.079709926029679,8.767012926904098
tiger,0.9,2,100,250,18,42,3.2,4.874423042781576,-1.0,0.0,143,13.107942104933919,8.524711181094196
tiger,0.9,2,100,250,18,43,-1.0,0.0,3.08,5.011347124277064,155,12.126411693729281,8.846250629319771
tiger,0.9,2,100,250,18,44,2.9,5.204805471869242,-1.0,0.0,142,13.942563462450977,8.49790002793672
tiger,0.9,2,100,250,18,45,-1.0,0.0,3.0199999999999996,5.077361519529608,151,12.12847677911136,8.77335152545429
tiger,0.9,2,100,250,18,46,3.3200000000000003,4.730496802662485,-1.0,0.0,142,14.781685632231934,8.512248835575312
tiger,0.9,2,100,250,18,47,-1.0,0.0,-1.0,0.0,164,12.099724052566,8.921806298073502
tiger,0.9,2,100,250,18,48,2.6600000000000006,5.442830146164769,3.98,3.7761885546142957,159,13.289814944429049,9.492747815059296
tiger,0.9,2,100,250,18,49,-1.0,0.0,-1.0,0.0,142,12.336237331787192,8.520374683345725
tiger,0.9,2,100,250,19,0,2.78,5.326499788791885,1.5800000000000005,6.293139121297097,155,13.714167357166163,8.805474238096489
tiger,0.9,2,100,250,19,1,-1.0,0.0,-1.0,0.0,143,12.051429253209951,8.491665784317645
tiger,0.9,2,100,250,19,2,-1.0,0.0,-1.0,0.0,152,12.880016145485852,8.686709433186497
tiger,0.9,2,100,250,19,3,4.88,1.3362634470792052,4.7,2.0999999999999996,164,14.572450833213978,9.200131717594175
tiger,0.9,2,100,250,19,4,-1.0,0.0,-1.0,0.0,142,12.34943550596526,8.501781754040326
tiger,0.9,2,100,250,19,5,3.0199999999999996,5.077361519529608,3.3200000000000003,4.730496802662485,152,13.897223158219793,8.79676162273674
tiger,0.9,2,100,250,19,6,-1.0,0.0,-1.0,0.0,142,12.017707556855298,8.50776433153088
tiger,0.9,2,100,250,19,7,-1.0,0.0,1.1599999999999997,6.546327214553211,155,13.250558971092005,8.858338732848887
tiger,0.9,2,100,250,19,8,4.220000000000001,3.3304053807307,-1.0,0.0,144,16.523116579899316,8.50280537642305
tiger,0.9,2,100,250,19,9,-1.0,0.0,2.54,5.554133595800518,155,12.076634008108742,8.862716650946403
tiger,0.9,2,100,250,19,10,3.08,5.011347124277064,-1.0,0.0,144,13.521933036230376,8.4913293809514
tiger,0.9,2,100,250,19,11,-1.0,0.0,-1.0,0.0,142,12.077113614779329,8.955768776883339
tiger,0.9,2,100,250,19,12,2.6599999999999997,5.442830146164769,4.4,2.939387691339814,171,14.206037553730816,9.311250786546461
tiger,0.9,2,100,250,19,13,-1.0,0.0,-1.0,0.0,143,12.106496444324193,8.519236184807006
tiger,0.9,2,100,250,19,14,-1.0,0.0,-1.0,0.0,149,13.40677232299112,8.845592422721625
tiger,0.9,2,100,250,19,15,4.52,2.64,4.279999999999999,3.2064934118129726,181,14.813367525629992,9.19631510356629
tiger,0.9,2,100,250,19,16,-1.0,0.0,-1.0,0.0,142,12.038580141051618,8.495426765734859
tiger,0.9,2,100,250,19,17,3.3200000000000003,4.730496802662485,-1.0,0.0,154,13.35526584335086,9.099542968468885
tiger,0.9,2,100,250,19,18,-1.0,0.0,4.34,3.0764264983906244,159,12.013569416072894,9.659244948105513
tiger,0.9,2,100,250,19,19,-1.0,0.0,-1.0,0.0,141,13.14245752157617,8.518908034483665
tiger,0.9,2,100,250,19,20,4.819999999999999,1.6332789106579442,-1.0,0.0,149,14.963039090749907,8.65041145310159
tiger,0.9,2,100,250,19,21,-1.0,0.0,-1.0,0.0,142,12.025996754974425,8.493859841791352
tiger,0.9,2,100,250,19,22,-1.0,0.0,2.8400000000000003,5.266345981798005,158,12.799827748839295,8.85679492605096
tiger,0.9,2,100,250,19,23,-1.0,0.0,-1.0,0.0,142,12.081943725974021,8.488946191702398
tiger,0.9,2,100,250,19,24,2.72,5.385313361356051,-1.0,0.0,145,14.2964013390038,8.838825005952282
tiger,0.9,2,100,250,19,25,-1.0,0.0,-1.0,0.0,144,12.026167028266915,8.510390918363662
tiger,0.9,2,100,250,19,26,2.8400000000000003,5.266345981798005,-1.0,0.0,144,13.83182371165569,8.89039624561951
tiger,0.9,2,100,250,19,27,-1.0,0.0,-1.0,0.0,163,12.110696585982886,8.992874082376181
tiger,0.9,2,100,250,19,28,-1.0,0.0,1.7000000000000002,6.2136945531623935,149,12.406239196720847,8.716839369390815
tiger,0.9,2,100,250,19,29,-1.0,0.0,-1.0,0.0,142,12.226169903406204,8.517090344378659
tiger,0.9,2,100,250,19,30,-1.0,0.0,1.8200000000000003,6.130872694812704,142,12.506091099829028,8.815741398094943
tiger,0.9,2,100,250,19,31,4.579999999999999,2.4745908752761534,-1.0,0.0,143,14.029969615403283,8.492772005422356
tiger,0.9,2,100,250,19,32,-1.0,0.0,2.24,5.81226289838992,147,12.027486162890515,8.97369725488986
tiger,0.9,2,100,250,19,33,2.78,5.326499788791885,-1.0,0.0,142,13.98648883454499,8.492772005422356
tiger,0.9,2,100,250,19,34,-1.0,0.0,-1.0,0.0,155,12.101118477272857,8.818191879895188
tiger,0.9,2,100,250,19,35,-1.0,0.0,4.819999999999999,1.6332789106579442,180,12.647068574234474,9.123074960966083
tiger,0.9,2,100,250,19,36,4.76,1.8821264569629745,-1.0,0.0,142,15.469454382991527,8.494055697436753
tiger,0.9,2,100,250,19,37,-1.0,0.0,-1.0,0.0,146,12.038462945115729,8.598414648199087
tiger,0.9,2,100,250,19,38,3.1399999999999997,4.943723293227484,4.64,2.295735176365079,182,13.604850210659542,8.977579444979055
tiger,0.9,2,100,250,19,39,-1.0,0.0,-1.0,0.0,143,12.025996754974425,8.492416303181775
tiger,0.9,2,100,250,19,40,2.96,5.141828468550853,-1.0,0.0,148,12.735719650537408,8.702975947187358
tiger,0.9,2,100,250,19,41,-1.0,0.0,4.819999999999999,1.6332789106579442,163,12.001000256112528,9.254060083955135
tiger,0.9,2,100,250,19,42,2.3,5.762811813689564,-1.0,0.0,142,13.697972086121176,8.504855511244694
tiger,0.9,2,100,250,19,43,-1.0,0.0,2.6599999999999997,5.442830146164769,161,12.155792165830917,8.874680227063804
tiger,0.9,2,100,250,19,44,-1.0,0.0,-1.0,0.0,142,12.300924168509237,8.50098311525773
tiger,0.9,2,100,250,19,45,4.579999999999999,2.4745908752761534,3.3200000000000003,4.730496802662485,155,14.567313780008906,8.770499194935446
tiger,0.9,2,100,250,19,46,-1.0,0.0,-1.0,0.0,142,12.209339679598898,8.501261569625122
tiger,0.9,2,100,250,19,47,-1.0,0.0,-1.0,0.0,145,13.052041688113745,8.943472378106488
tiger,0.9,2,100,250,19,48,4.64,2.295735176365079,4.88,1.3362634470792052,161,15.789605555416994,9.391684016822914
tiger,0.9,2,100,250,19,49,-1.0,0.0,-1.0,0.0,143,12.01693931563966,8.51054980528747
tiger,0.9,2,100,250,20,0,-1.0,0.0,2.84,5.266345981798006,148,12.757443970475684,8.800164147454328
tiger,0.9,2,100,250,20,1,4.88,1.3362634470792052,-1.0,0.0,143,14.602691712009797,8.550215722584579
tiger,0.9,2,100,250,20,2,-1.0,0.0,2.1800000000000006,5.860682554105792,151,12.175520570501153,8.772327903071567
tiger,0.9,2,100,250,20,3,2.72,5.385313361356051,-1.0,0.0,144,13.6010662612881,8.487854691518613
tiger,0.9,2,100,250,20,4,-1.0,0.0,-1.0,0.0,146,12.1080124096962,8.77335152545429
tiger,0.9,2,100,250,20,5,1.88,6.088152429103594,-1.0,0.0,142,13.405628163281499,8.522773495349028
tiger,0.9,2,100,250,20,6,-1.0,0.0,-1.0,0.0,156,12.044530963201709,8.603832821552718
tiger,0.9,2,100,250,20,7,-1.0,0.0,4.04,3.671294049786805,180,13.339961722599046,8.900418937457232
tiger,0.9,2,100,250,20,8,4.76,1.8821264569629745,-1.0,0.0,141,14.499570397484248,8.535035311200893
tiger,0.9,2,100,250,20,9,-1.0,0.0,2.72,5.385313361356051,152,12.063628496844293,8.87515595537533
tiger,0.9,2,100,250,20,10,2.72,5.385313361356051,-1.0,0.0,142,12.570806409743831,8.502880590256733
tiger,0.9,2,100,250,20,11,-1.0,0.0,-1.0,0.0,150,12.018450454429075,8.635446110029726
tiger,0.9,2,100,250,20,12,2.48,5.607994293863003,-1.0,0.0,143,13.205672926517607,8.4913293809514
tiger,0.9,2,100,250,20,13,-1.0,0.0,-1.0,0.0,149,12.053206037794613,8.769401564417063
tiger,0.9,2,100,250,20,14,-1.0,0.0,4.279999999999999,3.2064934118129726,171,13.913301121418709,8.893067110277768
tiger,0.9,2,100,250,20,15,-1.0,0.0,-1.0,0.0,143,15.179939667174994,8.500371007200263
tiger,0.9,2,100,250,20,16,2.9,5.204805471869242,3.0199999999999996,5.077361519529608,165,12.865127243725818,8.800581900579415
tiger,0.9,2,100,250,20,17,-1.0,0.0,-1.0,0.0,143,12.054247246296882,8.491326168740798
tiger,0.9,2,100,250,20,18,-1.0,0.0,2.5399999999999996,5.5541335958005185,158,13.11411527310333,8.975464322412549
tiger,0.9,2,100,250,20,19,-1.0,0.0,-1.0,0.0,142,12.051745021905049,8.4913293809514
tiger,0.9,2,100,250,20,20,3.5600000000000005,4.418868633485272,2.72,5.385313361356051,151,13.973525009579792,8.749676536899551
tiger,0.9,2,100,250,20,21,-1.0,0.0,-1.0,0.0,142,12.178653050511867,8.500338602309736
tiger,0.9,2,100,250,20,22,2.8400000000000003,5.266345981798005,-1.0,0.0,147,14.078993394272711,8.923913171593313
tiger,0.9,2,100,250,20,23,-1.0,0.0,-1.0,0.0,143,12.105702365773883,8.49897766242215
tiger,0.9,2,100,250,20,24,3.0199999999999996,5.077361519529608,2.8999999999999995,5.204805471869242,152,13.104097945797346,8.865164513064364
tiger,0.9,2,100,250,20,25,-1.0,0.0,-1.0,0.0,142,12.010237483303067,8.49379104257317
tiger,0.9,2,100,250,20,26,2.3,5.762811813689564,2.5399999999999996,5.5541335958005185,161,13.345573618904137,8.771441925878618
tiger,0.9,2,100,250,20,27,-1.0,0.0,-1.0,0.0,143,12.057455328674882,8.488126726567701
tiger,0.9,2,100,250,20,28,-1.0,0.0,-1.0,0.0,150,13.400242201438246,8.799502652864522
tiger,0.9,2,100,250,20,29,-1.0,0.0,4.46,2.7943514453268046,161,14.35090276325872,9.290684818741228
tiger,0.9,2,100,250,20,30,5.0,0.0,-1.0,0.0,143,16.523116579899316,8.487311382679326
tiger,0.9,2,100,250,20,31,-1.0,0.0,2.4800000000000004,5.607994293863003,152,12.01693931563966,9.055110100397243
tiger,0.9,2,100,250,20,32,-1.0,0.0,-1.0,0.0,142,12.777523055147597,8.493240059218401
tiger,0.9,2,100,250,20,33,4.76,1.8821264569629745,3.26,4.803373814310104,151,15.946853931826016,8.819333422817142
tiger,0.9,2,100,250,20,34,-1.0,0.0,-1.0,0.0,144,12.071754605602228,8.485883930733486
tiger,0.9,2,100,250,20,35,-1.0,0.0,3.1399999999999997,4.943723293227484,164,12.876569177802589,8.879880559994959
tiger,0.9,2,100,250,20,36,-1.0,0.0,-1.0,0.0,142,12.011518541270163,8.491674969361288
tiger,0.9,2,100,250,20,37,-1.0,0.0,-1.0,0.0,153,13.784381494558854,8.57486007722828
tiger,0.9,2,100,250,20,38,4.64,2.295735176365079,-1.0,0.0,142,15.988453250172288,8.50448241295008
tiger,0.9,2,100,250,20,39,-1.0,0.0,-1.0,0.0,155,12.045383022173237,9.121714021078496
tiger,0.9,2,100,250,20,40,-1.0,0.0,4.04,3.671294049786805,164,13.368416759236498,8.937649871174436
tiger,0.9,2,100,250,20,41,4.88,1.3362634470792052,-1.0,0.0,141,14.960212081467152,8.539550290627867
tiger,0.9,2,100,250,20,42,-1.0,0.0,2.4800000000000004,5.607994293863003,152,12.033498876057331,8.808490415000183
tiger,0.9,2,100,250,20,43,-1.0,0.0,-1.0,0.0,142,12.702389139868865,8.502406734988114
tiger,0.9,2,100,250,20,44,4.46,2.7943514453268046,3.26,4.803373814310104,151,14.89766597321277,8.680874219739076
tiger,0.9,2,100,250,20,45,-1.0,0.0,-1.0,0.0,142,12.111596022510923,8.50288246329964
tiger,0.9,2,100,250,20,46,-1.0,0.0,-1.0,0.0,146,12.931914305057205,8.82138994904698
tiger,0.9,2,100,250,20,47,-1.0,0.0,4.94,0.94678403028357,156,12.032074731040197,9.48266182337392
tiger,0.9,2,100,250,20,48,2.6599999999999997,5.442830146164769,-1.0,0.0,143,14.92261480717477,8.507672850925005
tiger,0.9,2,100,250,20,49,-1.0,0.0,2.3600000000000003,5.712302512997714,154,12.084437959352652,9.158004933340251
tiger,0.9,2,100,250,21,0,-1.0,0.0,-1.0,0.0,142,12.027230148041625,8.492491227388282
tiger,0.9,2,100,250,21,1,3.2,4.874423042781576,3.26,4.803373814310104,158,12.955207145378271,8.974376486043553
tiger,0.9,2,100,250,21,2,-1.0,0.0,-1.0,0.0,143,12.22697217561441,8.490785157973495
tiger,0.9,2,100,250,21,3,-1.0,0.0,2.72,5.385313361356051,154,13.086403498090077,8.943527181030175
tiger,0.9,2,100,250,21,4,4.46,2.7943514453268046,-1.0,0.0,143,14.174907884780936,8.487514618510236
tiger,0.9,2,100,250,21,5,-1.0,0.0,2.78,5.326499788791885,155,12.013839657038613,8.928218834871117
tiger,0.9,2,100,250,21,6,-1.0,0.0,-1.0,0.0,142,12.456301039597527,8.497138696151053
tiger,0.9,2,100,250,21,7,4.88,1.3362634470792052,-1.0,0.0,153,16.518477526944164,8.738957764245535
tiger,0.9,2,100,250,21,8,-1.0,0.0,4.52,2.64,161,12.27882022989885,9.307307536231276
tiger,0.9,2,100,250,21,9,2.24,5.81226289838992,-1.0,0.0,143,14.450268626270418,8.487515075941767
tiger,0.9,2,100,250,21,10,-1.0,0.0,2.0599999999999996,5.954527689078287,144,12.037527230876613,8.875767149294179
tiger,0.9,2,100,250,21,11,-1.0,0.0,-1.0,0.0,143,13.175999159150038,8.489079251660261
tiger,0.9,2,100,250,21,12,4.76,1.8821264569629745,3.0199999999999996,5.077361519529608,151,14.196431514257004,8.859722275057052
tiger,0.9,2,100,250,21,13,-1.0,0.0,-1.0,0.0,142,12.060228233996776,8.510194502400743
tiger,0.9,2,100,250,21,14,2.72,5.385313361356051,2.8999999999999995,5.204805471869242,152,13.684594355474562,8.87557271561834
tiger,0.9,2,100,250,21,15,-1.0,0.0,-1.0,0.0,143,12.268779161912754,8.501500448746619
tiger,0.9,2,100,250,21,16,3.3200000000000003,4.730496802662485,-1.0,0.0,158,14.167693826077599,8.643896247352043
tiger,0.9,2,100,250,21,17,-1.0,0.0,4.3999999999999995,2.9393876913398134,167,12.00151228581031,9.319550914422129
tiger,0.9,2,100,250,21,18,2.6,5.499090833947008,-1.0,0.0,142,12.787564123133693,8.493511637560403
tiger,0.9,2,100,250,21,19,-1.0,0.0,2.72,5.385313361356051,148,12.017683816175186,8.696586203010648
tiger,0.9,2,100,250,21,20,3.0199999999999996,5.077361519529608,-1.0,0.0,142,13.862469490089406,8.508216159764292
tiger,0.9,2,100,250,21,21,-1.0,0.0,2.6600000000000006,5.442830146164769,147,12.031033840506268,9.002757891327278
tiger,0.9,2,100,250,21,22,-1.0,0.0,-1.0,0.0,142,13.019922456460485,8.512737880520003
tiger,0.9,2,100,250,21,23,-1.0,0.0,1.7000000000000002,6.2136945531623935,152,12.065252728311467,8.751170536745
tiger,0.9,2,100,250,21,24,-1.0,0.0,-1.0,0.0,142,12.290589152897725,8.495151982460756
tiger,0.9,2,100,250,21,25,-1.0,0.0,-1.0,0.0,149,12.807003840745693,8.688067933758873
tiger,0.9,2,100,250,21,26,2.4800000000000004,5.607994293863003,-1.0,0.0,165,14.153356371065264,9.033035080526094
tiger,0.9,2,100,250,21,27,-1.0,0.0,4.88,1.3362634470792052,183,12.02594436018384,9.310501954716342
tiger,0.9,2,100,250,21,28,-1.0,0.0,-1.0,0.0,142,13.09386650671545,8.524739726002252
tiger,0.9,2,100,250,21,29,4.76,1.8821264569629745,3.08,5.011347124277064,147,16.568327783213384,8.775527809230251
tiger,0.9,2,100,250,21,30,-1.0,0.0,-1.0,0.0,142,12.286215092288657,8.495793154416912
tiger,0.9,2,100,250,21,31,2.3600000000000003,5.712302512997714,3.08,5.011347124277064,159,16.803390341564267,8.860545330187342
tiger,0.9,2,100,250,21,32,-1.0,0.0,-1.0,0.0,142,12.107370984483268,8.515459199170376
tiger,0.9,2,100,250,21,33,-1.0,0.0,-1.0,0.0,149,14.215692058795172,8.726877096874645
tiger,0.9,2,100,250,21,34,-1.0,0.0,-1.0,0.0,143,12.073650599719869,8.492762805730283
tiger,0.9,2,100,250,21,35,-1.0,0.0,3.0199999999999996,5.077361519529608,147,12.877710831454227,8.774166869342665
tiger,0.9,2,100,250,21,36,4.76,1.8821264569629745,-1.0,0.0,144,15.839919933645502,8.524167872254909
tiger,0.9,2,100,250,21,37,-1.0,0.0,3.0199999999999996,5.077361519529608,167,12.111364274657795,8.973289868364981
tiger,0.9,2,100,250,21,38,-1.0,0.0,-1.0,0.0,142,12.747326353432712,8.486699274621861
tiger,0.9,2,100,250,21,39,4.1,3.562302626111375,2.78,5.326499788791885,174,15.372963748060172,8.758206941436802
tiger,0.9,2,100,250,21,40,-1.0,0.0,-1.0,0.0,143,12.06892759631947,8.506765110820368
tiger,0.9,2,100,250,21,41,-1.0,0.0,3.08,5.011347124277064,151,13.363291542132828,9.081430767342255
tiger,0.9,2,100,250,21,42,4.280000000000001,3.2064934118129726,-1.0,0.0,144,13.4675213337059,8.53258423687233
tiger,0.9,2,100,250,21,43,-1.0,0.0,2.3600000000000003,5.712302512997714,151,12.074645363205507,9.131607059281444
tiger,0.9,2,100,250,21,44,3.2,4.874423042781576,-1.0,0.0,143,14.179300528972904,8.51430195254523
tiger,0.9,2,100,250,21,45,-1.0,0.0,-1.0,0.0,154,12.043969174251314,8.879656226355035
tiger,0.9,2,100,250,21,46,-1.0,0.0,4.579999999999999,2.4745908752761534,158,12.741115108606795,9.314536039652147
tiger,0.9,2,100,250,21,47,4.76,1.8821264569629745,-1.0,0.0,143,15.624066710528153,8.50856116780102
tiger,0.9,2,100,250,21,48,-1.0,0.0,3.2,4.874423042781576,145,12.060228233996778,8.865513313684854
tiger,0.9,2,100,250,21,49,-1.0,0.0,-1.0,0.0,142,13.840050908898528,8.491947004410378
tiger,0.9,2,100,250,22,0,-1.0,0.0,-1.0,0.0,142,13.250558971092005,8.50579232731723
tiger,0.9,2,100,250,22,1,4.46,2.7943514453268046,-1.0,0.0,154,15.549674011268891,8.87746709372064
tiger,0.9,2,100,250,22,2,-1.0,0.0,4.040000000000001,3.671294049786805,154,12.061274719302089,9.34974775158847
tiger,0.9,2,100,250,22,3,-1.0,0.0,-1.0,0.0,142,12.789129758042902,8.518524434931427
tiger,0.9,2,100,250,22,4,4.46,2.7943514453268046,3.08,5.011347124277064,149,14.085925307431623,8.765856137046171
tiger,0.9,2,100,250,22,5,-1.0,0.0,-1.0,0.0,142,12.08065400998121,8.527742449974069
tiger,0.9,2,100,250,22,6,2.6,5.499090833947008,2.7800000000000007,5.326499788791885,149,14.455405679475493,8.784643280994292
tiger,0.9,2,100,250,22,7,-1.0,0.0,-1.0,0.0,143,12.019723619131785,8.538782868441498
tiger,0.9,2,100,250,22,8,-1.0,0.0,3.08,5.011347124277064,152,13.363169433976047,9.011487426660732
tiger,0.9,2,100,250,22,9,4.579999999999999,2.4745908752761534,-1.0,0.0,143,16.128250598920022,8.492146097861081
tiger,0.9,2,100,250,22,10,-1.0,0.0,2.7800000000000007,5.326499788791885,171,12.006124686162522,9.146074281900766
tiger,0.9,2,100,250,22,11,2.24,5.81226289838992,-1.0,0.0,143,13.01463432349723,8.48969365051121
tiger,0.9,2,100,250,22,12,-1.0,0.0,3.2,4.874423042781576,154,12.008691531987406,8.845503170510957
tiger,0.9,2,100,250,22,13,2.0600000000000005,5.954527689078287,-1.0,0.0,143,13.155779473252508,8.504219611268226
tiger,0.9,2,100,250,22,14,-1.0,0.0,-1.0,0.0,172,12.058447710019333,8.76338066115743
tiger,0.9,2,100,250,22,15,2.48,5.607994293863003,-1.0,0.0,144,14.263565079800674,8.515150159262394
tiger,0.9,2,100,250,22,16,-1.0,0.0,-1.0,0.0,152,12.087513743810081,8.63346132709983
tiger,0.9,2,100,250,22,17,2.12,5.908096140043763,4.7,2.0999999999999996,156,12.562868971400276,9.17246687014246
tiger,0.9,2,100,250,22,18,-1.0,0.0,-1.0,0.0,143,12.002024512177055,8.494939089506243
tiger,0.9,2,100,250,22,19,2.6599999999999997,5.442830146164769,2.3000000000000007,5.762811813689564,154,13.156897173483427,8.761744930717242
tiger,0.9,2,100,250,22,20,-1.0,0.0,-1.0,0.0,142,12.098013232232464,8.49379104257317
tiger,0.9,2,100,250,22,21,2.42,5.660706669665899,2.6,5.499090833947008,152,13.21080997972268,8.922825335224317
tiger,0.9,2,100,250,22,22,-1.0,0.0,-1.0,0.0,142,12.108876613204654,8.496935002888613
tiger,0.9,2,100,250,22,23,3.0199999999999996,5.077361519529608,-1.0,0.0,162,14.00473340477271,9.100709400137674
tiger,0.9,2,100,250,22,24,-1.0,0.0,-1.0,0.0,142,12.016915574959548,8.490309429661966
tiger,0.9,2,100,250,22,25,2.6599999999999997,5.442830146164769,2.1800000000000006,5.860682554105792,152,13.774728530999987,8.716942393300027
tiger,0.9,2,100,250,22,26,-1.0,0.0,-1.0,0.0,142,12.00561088417578,8.517198098219506
tiger,0.9,2,100,250,22,27,-1.0,0.0,-1.0,0.0,154,13.148847560093596,8.67958207906967
tiger,0.9,2,100,250,22,28,4.7,2.0999999999999996,4.34,3.0764264983906244,170,14.95405787840826,9.03766655987694
tiger,0.9,2,100,250,22,29,-1.0,0.0,-1.0,0.0,143,12.056882075110124,8.487582199037995
tiger,0.9,2,100,250,22,30,-1.0,0.0,3.4400000000000004,4.578908166801339,154,13.337360647778127,8.831733238000972
tiger,0.9,2,100,250,22,31,4.7,2.0999999999999996,-1.0,0.0,142,15.081682019596524,8.497991030161863
tiger,0.9,2,100,250,22,32,-1.0,0.0,3.8000000000000007,4.069397989875161,146,12.023069778018439,8.77307994711229
tiger,0.9,2,100,250,22,33,3.08,5.011347124277064,-1.0,0.0,143,13.571097095503735,8.490852738501253
tiger,0.9,2,100,250,22,34,-1.0,0.0,2.8400000000000003,5.266345981798005,145,12.019723619131785,9.020291581735323
tiger,0.9,2,100,250,22,35,-1.0,0.0,-1.0,0.0,142,13.283730272406151,8.52053234224911
tiger,0.9,2,100,250,22,36,-1.0,0.0,3.26,4.803373814310104,150,12.011774556119054,8.996752144664999
